2171,2020-01-05,2020-01-15,4827
2172,2019-10-17,2019-10-17,1556
2173,2019-10-14,2019-10-19,1839
2174,2020-05-26,2020-06-01,3226
2175,2020-05-03,2020-05-07,2213
2176,2020-05-14,2020-06-03,1079
2177,2020-01-13,2020-02-05,2667
2178,2020-05-26,2020-05-26,2062
2179,2020-05-11,2020-06-04,3212
2180,2020-05-31,2020-06-03,1734
2181,2020-01-26,2020-02-12,472
2182,2019-12-12,2020-01-08,3790
2183,2020-01-07,2020-01-15,223
2184,2020-01-19,2020-02-13,3823
2185,2020-05-27,2020-05-27,4874
2186,2019-12-09,2019-12-31,2684
2187,2019-10-10,2019-10-23,289
2188,2020-03-03,2020-03-14,2582
2189,2020-01-03,2020-01-18,3001
2190,2020-05-22,2020-05-28,4291
2191,2020-04-28,2020-05-27,1505
2192,2020-02-15,2020-02-20,4749
2193,2020-05-14,2020-06-05,2040
2194,2020-05-15,2020-06-06,40
2195,2020-04-22,2020-04-30,2318
2196,2020-04-08,2020-05-05,354
2197,2020-02-01,2020-02-16,4913
2198,2020-04-19,2020-05-16,1279
2199,2020-05-23,2020-06-01,2101
2200,2019-11-08,2019-12-06,4902
2201,2020-01-02,2020-01-21,3327
2202,2020-05-30,2020-06-01,4455
2203,2020-05-21,2020-05-25,3237
2204,2020-05-17,2020-05-17,3921
2205,2019-08-21,2019-08-26,1995
2206,2020-05-10,2020-05-16,3508
2207,2020-05-05,2020-05-07,2081
2208,2020-04-18,2020-05-15,3642
2209,2020-03-15,2020-03-19,684
2210,2020-05-13,2020-05-13,1595
2211,2020-03-25,2020-03-30,797
2212,2020-04-13,2020-04-25,2075
2213,2020-01-16,2020-01-26,1840
2214,2020-05-21,2020-06-03,1493
2215,2020-04-17,2020-04-26,4254
2216,2020-03-13,2020-03-13,1316
2217,2020-05-30,2020-06-01,4899
2218,2020-05-08,2020-05-24,2649
2219,2020-05-10,2020-05-12,735
2220,2020-04-17,2020-04-25,3462
2221,2020-05-17,2020-05-18,3592
2222,2020-05-23,2020-06-03,1726
2223,2020-01-12,2020-02-10,2035
2224,2020-03-09,2020-04-03,2955
2225,2020-02-16,2020-02-25,1043
2226,2020-05-22,2020-05-22,4140
2227,2020-03-02,2020-03-12,2624
2228,2019-11-19,2019-12-03,4040
2229,2020-04-05,2020-05-02,4083
2230,2020-04-23,2020-05-20,4120
2231,2019-12-29,2020-01-15,238
2232,2020-04-30,2020-05-26,3515
2233,2020-05-13,2020-05-24,3602
2234,2020-05-06,2020-05-30,760
2235,2020-05-13,2020-05-26,2304
2236,2020-03-12,2020-03-24,2376
2237,2019-09-03,2019-09-16,4423
2238,2020-05-24,2020-05-25,4757
2239,2020-03-25,2020-04-09,3553
2240,2019-10-06,2019-10-10,3070
2241,2020-03-13,2020-04-04,3671
2242,2020-02-06,2020-03-03,2838
2243,2020-05-11,2020-06-04,890
2244,2019-10-11,2019-11-06,2082
2245,2020-05-16,2020-05-29,840
2246,2020-05-02,2020-05-27,2061
2247,2020-03-05,2020-03-08,453
2248,2020-04-18,2020-05-03,3063
2249,2020-05-23,2020-05-28,698
2250,2020-04-29,2020-05-17,3012
2251,2020-04-29,2020-05-16,1957
2252,2020-04-15,2020-04-24,4318
2253,2020-04-29,2020-05-21,4000
2254,2020-04-28,2020-05-12,3795
2255,2020-05-03,2020-05-15,3239
2256,2019-08-12,2019-08-14,1339
2257,2019-08-14,2019-08-23,3752
2258,2019-12-19,2020-01-05,205
2259,2020-02-21,2020-02-22,2388
2260,2020-05-10,2020-05-23,4818
2261,2020-05-15,2020-05-28,2055
2262,2020-04-27,2020-05-11,1976
2263,2020-04-27,2020-05-21,4271
2264,2019-08-19,2019-08-21,294
2265,2020-02-27,2020-03-09,2084
2266,2019-12-18,2019-12-18,3969
2267,2019-09-22,2019-09-26,4263
2268,2020-06-05,2020-06-05,1845
2269,2019-07-27,2019-08-11,2922
2270,2020-03-29,2020-04-17,8
2271,2020-05-06,2020-05-26,926
2272,2020-04-30,2020-05-11,4474
2273,2019-08-25,2019-09-05,4327
2274,2020-04-22,2020-05-15,2875
2275,2020-02-10,2020-02-17,3238
2276,2020-05-12,2020-05-22,729
2277,2020-04-20,2020-05-13,2491
2278,2019-12-12,2019-12-20,3637
2279,2019-10-29,2019-11-16,1402
2280,2019-11-15,2019-11-23,2355
2281,2019-12-16,2019-12-20,3399
2282,2020-05-06,2020-05-20,3262
2283,2020-04-23,2020-05-04,4366
2284,2020-03-27,2020-04-14,1579
2285,2020-05-14,2020-06-05,141
2286,2020-06-02,2020-06-04,4518
2287,2020-03-25,2020-04-03,335
2288,2019-07-27,2019-08-25,1212
2289,2020-03-30,2020-04-06,3591
2290,2020-04-23,2020-05-07,2448
2291,2020-05-29,2020-06-05,2294
2292,2019-11-03,2019-11-12,1126
2293,2020-04-11,2020-04-18,669
2294,2020-03-20,2020-04-03,892
2295,2020-04-10,2020-04-19,3402
2296,2020-03-21,2020-04-11,2001
2297,2020-05-07,2020-05-24,2095
2298,2020-04-01,2020-04-22,578
2299,2020-06-03,2020-06-04,2579
2300,2020-01-13,2020-02-11,2332
2301,2020-05-14,2020-05-28,1121
2302,2019-12-27,2020-01-18,1023
2303,2020-05-28,2020-05-31,2017
2304,2019-11-30,2019-12-02,1843
2305,2019-06-24,2019-07-06,3093
2306,2020-05-27,2020-05-28,4630
2307,2020-06-01,2020-06-06,2166
2308,2020-05-23,2020-05-25,1524
2309,2020-05-12,2020-05-15,816
2310,2020-02-07,2020-02-13,4373
2311,2019-10-15,2019-11-05,631
2312,2019-06-28,2019-07-13,1536
2313,2020-04-23,2020-05-05,1048
2314,2020-01-05,2020-02-03,1748
2315,2019-11-03,2019-11-06,1016
2316,2020-06-04,2020-06-05,1270
2317,2020-05-09,2020-05-12,3875
2318,2019-06-10,2019-06-12,3059
2319,2020-04-07,2020-04-17,4915
2320,2019-11-20,2019-12-16,632
2321,2019-11-03,2019-11-23,3292
2322,2020-02-27,2020-02-27,4758
2323,2020-02-05,2020-02-13,3669
2324,2019-06-19,2019-07-04,1631
2325,2020-05-11,2020-05-18,144
2326,2020-05-03,2020-05-20,2340
2327,2020-05-27,2020-06-02,1706
2328,2019-10-01,2019-10-25,2291
2329,2020-03-13,2020-03-14,3408
2330,2020-06-01,2020-06-05,1517
2331,2020-05-05,2020-05-21,3486
2332,2020-04-16,2020-04-28,4981
2333,2020-05-03,2020-05-28,2290
2334,2020-04-11,2020-05-07,4960
2335,2020-02-13,2020-03-08,3802
2336,2020-02-21,2020-03-07,2367
2337,2020-03-05,2020-04-02,4112
2338,2020-04-11,2020-05-07,1921
2339,2020-02-29,2020-03-08,3493
2340,2020-04-11,2020-04-30,4727
2341,2019-07-15,2019-07-25,847
2342,2020-05-11,2020-05-30,2374
2343,2020-05-24,2020-05-25,2335
2344,2020-05-25,2020-06-01,2205
2345,2019-10-25,2019-11-12,577
2346,2020-04-07,2020-04-08,4269
2347,2020-01-24,2020-02-05,4809
2348,2020-01-06,2020-01-31,1345
2349,2020-03-08,2020-03-29,936
2350,2020-05-06,2020-05-16,999
2351,2020-06-05,2020-06-06,2906
2352,2020-05-02,2020-05-13,4648
2353,2019-10-12,2019-11-06,4077
2354,2020-05-25,2020-05-28,4610
2355,2019-10-06,2019-10-27,2531
2356,2019-09-12,2019-09-27,2933
2357,2019-12-27,2020-01-01,3766
2358,2020-04-04,2020-04-15,4554
2359,2020-03-13,2020-03-23,716
2360,2019-07-11,2019-08-06,4607
2361,2020-06-02,2020-06-02,2228
2362,2020-03-08,2020-03-10,525
2363,2020-05-13,2020-05-20,4444
2364,2020-01-24,2020-02-06,1993
2365,2020-05-24,2020-05-30,2846
2366,2020-04-26,2020-05-25,2354
2367,2020-01-11,2020-01-31,2940
2368,2020-06-05,2020-06-05,2071
2369,2019-10-31,2019-11-05,72
2370,2020-02-02,2020-02-15,3501
2371,2019-09-22,2019-09-22,3364
2372,2020-05-17,2020-05-21,1325
2373,2019-08-29,2019-09-09,4513
2374,2019-08-08,2019-08-08,1996
2375,2020-04-06,2020-04-12,4375
2376,2020-02-17,2020-03-17,4623
2377,2019-06-14,2019-06-14,2807
2378,2019-11-09,2019-12-04,528
2379,2019-09-14,2019-10-05,2216
2380,2020-03-31,2020-04-06,3614
2381,2020-04-28,2020-05-21,3799
2382,2020-05-24,2020-05-26,3284
2383,2020-06-03,2020-06-06,549
2384,2020-03-16,2020-04-05,2835
2385,2020-06-06,2020-06-06,2170
2386,2020-04-18,2020-04-30,250
2387,2020-01-19,2020-01-20,1658
2388,2020-03-17,2020-04-03,191
2389,2019-12-30,2020-01-28,1439
2390,2020-03-24,2020-03-29,3650
2391,2020-05-26,2020-05-31,3269
2392,2020-05-14,2020-06-05,3870
2393,2020-02-25,2020-02-25,3432
2394,2020-01-12,2020-01-19,133
2395,2020-02-10,2020-03-02,1750
2396,2019-12-24,2020-01-17,1191
2397,2020-01-18,2020-01-30,2878
2398,2020-02-13,2020-02-13,799
2399,2020-05-09,2020-05-29,228
2400,2020-03-05,2020-03-05,4239
2401,2020-04-27,2020-05-24,1569
2402,2020-05-27,2020-06-02,706
2403,2020-03-21,2020-03-21,1802
2404,2020-06-01,2020-06-03,1438
2405,2020-04-20,2020-05-05,2953
2406,2019-09-09,2019-09-27,2775
2407,2020-06-03,2020-06-05,1838
2408,2019-10-27,2019-11-25,2488
2409,2020-02-24,2020-02-24,3502
2410,2020-05-02,2020-05-28,4401
2411,2020-05-26,2020-05-28,3807
2412,2019-08-06,2019-08-10,3689
2413,2020-03-19,2020-04-14,1280
2414,2020-02-25,2020-03-08,1114
2415,2020-04-11,2020-04-14,3849
2416,2020-05-30,2020-06-06,1782
2417,2020-05-16,2020-05-20,3546
2418,2020-05-30,2020-06-02,3442
2419,2020-06-04,2020-06-05,4837
2420,2019-10-11,2019-11-08,3544
2421,2020-05-30,2020-06-01,3408
2422,2020-06-06,2020-06-06,336
2423,2020-02-15,2020-03-13,1825
2424,2020-05-07,2020-05-11,2287
2425,2020-04-10,2020-05-05,4387
2426,2020-03-29,2020-04-02,1195
2427,2020-02-23,2020-03-23,4371
2428,2020-04-14,2020-04-23,34
2429,2020-05-10,2020-05-20,4730
2430,2020-02-23,2020-03-17,155
2431,2019-09-06,2019-09-18,419
2432,2019-08-19,2019-09-04,4132
2433,2019-12-14,2019-12-16,776
2434,2020-03-17,2020-04-02,1012
2435,2020-04-22,2020-05-01,484
2436,2019-12-19,2020-01-05,523
2437,2019-07-11,2019-08-05,3949
2438,2020-05-21,2020-06-06,1329
2439,2019-08-15,2019-08-22,45
2440,2020-04-18,2020-05-08,1023
2441,2020-02-02,2020-02-11,3377
2442,2019-12-06,2019-12-15,2487
2443,2020-03-30,2020-04-22,46
2444,2020-05-13,2020-06-05,4528
2445,2020-04-14,2020-04-19,3369
2446,2019-10-18,2019-10-29,2649
2447,2019-12-13,2019-12-30,1811
2448,2020-04-21,2020-05-15,4802
2449,2020-05-12,2020-05-20,57
2450,2020-05-25,2020-06-02,4775
2451,2020-03-30,2020-04-24,19
2452,2020-05-23,2020-06-03,2549
2453,2020-02-07,2020-02-11,4600
2454,2019-08-26,2019-09-02,2102
2455,2020-05-11,2020-05-25,4296
2456,2020-05-25,2020-05-25,3010
2457,2020-04-04,2020-04-26,4822
2458,2020-05-20,2020-05-27,683
2459,2020-05-25,2020-06-02,4649
2460,2020-04-14,2020-04-18,1113
2461,2020-04-12,2020-04-13,1855
2462,2020-03-29,2020-04-14,2439
2463,2020-04-08,2020-04-08,1131
2464,2020-05-31,2020-06-04,960
2465,2020-04-02,2020-04-09,1344
2466,2020-03-07,2020-03-31,2478
2467,2020-02-23,2020-03-16,4710
2468,2020-03-18,2020-04-13,3929
2469,2019-12-17,2019-12-18,3314
2470,2020-04-01,2020-04-03,434
2471,2020-05-06,2020-06-04,4479
2472,2020-05-12,2020-05-25,2447
2473,2019-10-31,2019-11-29,4022
2474,2020-03-05,2020-03-06,4899
2475,2020-04-05,2020-04-12,4497
2476,2020-05-25,2020-05-31,2399
2477,2020-01-30,2020-02-14,1540
2478,2020-04-29,2020-05-02,2903
2479,2020-02-25,2020-03-15,2064
2480,2020-04-08,2020-04-24,2693
2481,2020-05-20,2020-05-28,3177
2482,2020-05-10,2020-06-05,424
2483,2020-01-01,2020-01-01,2503
2484,2019-11-26,2019-12-11,2637
2485,2020-06-06,2020-06-06,240
2486,2019-12-23,2019-12-24,4628
2487,2020-04-23,2020-05-22,165
2488,2020-05-07,2020-05-07,176
2489,2020-03-18,2020-04-09,1538
2490,2020-05-16,2020-06-03,931
2491,2020-05-03,2020-05-30,2030
2492,2019-07-02,2019-07-16,769
2493,2019-10-08,2019-11-06,672
2494,2020-04-18,2020-05-12,2333
2495,2020-04-07,2020-04-11,986
2496,2020-03-03,2020-03-11,3432
2497,2020-03-05,2020-04-03,1862
2498,2020-06-05,2020-06-06,907
2499,2019-09-09,2019-09-19,4434
2500,2019-11-09,2019-11-25,3123
2501,2020-04-30,2020-05-10,3500
2502,2020-02-08,2020-02-24,2667
2503,2019-11-10,2019-11-13,3429
2504,2020-04-01,2020-04-20,1337
2505,2019-08-25,2019-09-18,4638
2506,2020-04-11,2020-04-23,4892
2507,2020-05-30,2020-06-05,3687
2508,2020-04-06,2020-04-07,4081
2509,2020-04-27,2020-05-25,4549
2510,2020-05-17,2020-05-23,1015
2511,2020-02-29,2020-03-03,723
2512,2019-07-25,2019-08-15,3110
2513,2020-05-18,2020-05-19,3011
2514,2020-03-31,2020-04-16,4182
2515,2020-05-29,2020-05-29,4290
2516,2020-05-13,2020-05-26,1880
2517,2019-11-17,2019-12-01,4994
2518,2020-05-30,2020-06-02,4543
2519,2020-02-25,2020-02-29,3837
2520,2020-04-07,2020-04-27,584
2521,2020-05-09,2020-05-21,3295
2522,2020-03-17,2020-04-05,3230
2523,2020-05-28,2020-06-06,2383
2524,2020-05-02,2020-05-08,2033
2525,2020-03-05,2020-04-02,116
2526,2019-09-16,2019-09-25,1212
2527,2020-03-18,2020-03-30,1875
2528,2019-10-06,2019-10-14,679
2529,2019-10-02,2019-10-17,1561
2530,2019-12-27,2020-01-20,855
2531,2020-02-02,2020-02-18,1516
2532,2020-05-12,2020-06-01,1457
2533,2020-04-18,2020-05-11,3136
2534,2019-09-18,2019-09-19,2996
2535,2019-07-25,2019-08-18,3684
2536,2019-09-28,2019-10-02,1829
2537,2020-04-05,2020-04-07,3507
2538,2020-03-28,2020-04-15,2609
2539,2020-01-29,2020-02-19,1367
2540,2019-09-14,2019-10-05,3165
2541,2019-09-08,2019-10-05,290
2542,2020-05-09,2020-05-23,1271
2543,2020-01-01,2020-01-14,3790
2544,2020-04-17,2020-05-06,4491
2545,2020-05-14,2020-05-28,4176
2546,2019-10-31,2019-11-06,4971
2547,2020-06-02,2020-06-03,1324
2548,2020-05-19,2020-05-22,1649
2549,2019-10-10,2019-10-21,4066
2550,2020-03-03,2020-03-09,277
2551,2019-08-13,2019-09-07,593
2552,2020-04-19,2020-05-12,2172
2553,2020-04-14,2020-04-14,867
2554,2020-05-31,2020-06-02,1378
2555,2020-06-06,2020-06-06,2858
2556,2020-03-21,2020-03-25,3144
2557,2019-08-27,2019-09-22,2193
2558,2020-03-20,2020-04-03,2276
2559,2019-08-09,2019-08-30,1647
2560,2019-10-09,2019-10-19,4749
2561,2019-10-24,2019-11-19,3787
2562,2019-11-20,2019-12-14,2451
2563,2020-06-06,2020-06-06,1390
2564,2020-04-19,2020-04-22,1304
2565,2020-01-10,2020-01-22,225
2566,2019-09-27,2019-10-07,3357
2567,2019-12-15,2020-01-13,3645
2568,2020-05-16,2020-05-22,1688
2569,2020-03-11,2020-04-09,3686
2570,2020-05-20,2020-05-31,2189
2571,2019-12-18,2020-01-01,4744
2572,2020-02-23,2020-03-11,2800
2573,2020-04-06,2020-05-02,4357
2574,2020-05-31,2020-06-03,2685
2575,2020-03-10,2020-03-16,884
2576,2020-05-17,2020-06-01,828
2577,2019-08-30,2019-09-09,4441
2578,2020-04-24,2020-05-11,3760
2579,2019-09-10,2019-09-22,4894
2580,2019-08-10,2019-08-16,1078
2581,2019-11-21,2019-12-09,2177
2582,2020-05-18,2020-05-22,1247
2583,2020-01-10,2020-01-14,4921
2584,2019-11-11,2019-11-19,4437
2585,2020-03-08,2020-03-15,84
2586,2020-04-07,2020-05-05,1918
2587,2020-06-06,2020-06-06,4485
2588,2019-11-27,2019-12-01,1452
2589,2020-02-24,2020-03-02,1948
2590,2020-03-04,2020-03-06,2394
2591,2020-03-29,2020-04-03,3779
2592,2020-05-14,2020-06-03,1
2593,2019-12-09,2019-12-30,2911
2594,2019-07-29,2019-08-13,4242
2595,2020-04-14,2020-04-30,1166
2596,2020-01-24,2020-02-21,14
2597,2020-06-05,2020-06-05,3366
2598,2020-02-09,2020-03-05,4033
2599,2019-10-17,2019-11-02,4725
2600,2020-02-18,2020-03-06,951
2601,2020-05-03,2020-05-13,537
2602,2020-04-14,2020-04-25,2958
2603,2020-05-11,2020-05-17,4550
2604,2019-10-06,2019-10-26,3698
2605,2020-05-18,2020-05-25,3140
2606,2019-12-21,2020-01-09,3529
2607,2020-05-08,2020-05-20,977
2608,2020-02-08,2020-02-13,2866
2609,2019-07-25,2019-08-18,2323
2610,2019-10-16,2019-10-27,257
2611,2020-05-16,2020-05-17,3689
2612,2020-06-04,2020-06-06,521
2613,2020-01-10,2020-02-01,4073
2614,2019-10-10,2019-10-22,1626
2615,2020-05-06,2020-05-17,1886
2616,2020-03-17,2020-04-07,1438
2617,2020-04-15,2020-04-23,1401
2618,2019-12-11,2019-12-19,2187
2619,2020-04-13,2020-05-04,1439
2620,2020-04-30,2020-05-18,526
2621,2020-02-28,2020-03-04,1395
2622,2020-06-02,2020-06-06,4898
2623,2020-04-27,2020-05-14,3737
2624,2020-05-17,2020-06-05,4390
2625,2020-04-29,2020-05-18,3534
2626,2020-03-03,2020-03-16,4059
2627,2019-08-02,2019-08-11,3798
2628,2019-08-10,2019-08-16,2597
2629,2020-05-07,2020-05-28,4756
2630,2020-04-28,2020-04-29,1445
2631,2020-03-10,2020-04-05,1613
2632,2020-05-01,2020-05-13,2947
2633,2019-12-15,2020-01-07,4779
2634,2019-08-01,2019-08-24,2289
2635,2019-10-05,2019-10-07,738
2636,2020-04-21,2020-04-26,2473
2637,2019-12-15,2020-01-03,346
2638,2020-01-01,2020-01-18,407
2639,2020-04-12,2020-04-16,1456
2640,2020-04-26,2020-05-21,3299
2641,2020-04-30,2020-05-02,710
2642,2020-03-30,2020-04-02,278
2643,2020-04-11,2020-04-13,2052
2644,2020-04-22,2020-04-23,511
2645,2019-10-07,2019-10-22,4869
2646,2020-05-16,2020-06-03,3196
2647,2020-01-30,2020-02-01,141
2648,2020-05-25,2020-06-01,4704
2649,2019-11-23,2019-12-20,4624
2650,2020-05-11,2020-06-01,2895
2651,2019-11-13,2019-11-23,58
2652,2020-05-24,2020-05-28,229
2653,2019-11-24,2019-11-26,2558
2654,2020-06-02,2020-06-02,2664
2655,2020-04-19,2020-05-12,70
2656,2020-05-08,2020-05-25,3639
2657,2020-06-03,2020-06-04,3679
2658,2020-05-12,2020-05-23,4588
2659,2020-03-22,2020-03-26,4920
2660,2020-04-17,2020-05-15,3576
2661,2020-05-06,2020-06-03,997
2662,2020-06-02,2020-06-05,4631
2663,2020-04-01,2020-04-12,209
2664,2020-03-03,2020-04-01,723
2665,2019-08-18,2019-09-11,4397
2666,2020-03-11,2020-03-26,3936
2667,2020-02-24,2020-03-16,3677
2668,2019-06-19,2019-07-07,4059
2669,2020-03-10,2020-03-22,3712
2670,2019-09-08,2019-10-07,4307
2671,2020-05-31,2020-06-05,358
2672,2020-05-17,2020-05-23,2860
2673,2020-04-09,2020-05-06,2787
2674,2019-11-15,2019-11-23,4809
2675,2020-05-05,2020-05-14,4809
2676,2020-06-06,2020-06-06,2867
2677,2020-04-05,2020-04-28,2431
2678,2020-02-09,2020-03-08,2019
2679,2020-04-23,2020-05-06,765
2680,2019-12-21,2019-12-30,1075
2681,2020-04-30,2020-05-26,715
2682,2020-05-10,2020-06-02,3339
2683,2020-04-07,2020-04-20,2475
2684,2019-09-28,2019-10-18,4130
2685,2020-05-03,2020-05-08,4679
2686,2020-02-20,2020-03-13,2532
2687,2019-09-11,2019-09-27,4477
2688,2020-04-20,2020-05-04,4921
2689,2020-05-27,2020-05-28,1901
2690,2020-05-25,2020-05-27,3035
2691,2020-05-18,2020-06-06,3675
2692,2019-09-30,2019-10-10,2697
2693,2019-10-11,2019-10-21,4292
2694,2020-05-07,2020-06-02,1852
2695,2019-12-01,2019-12-01,553
2696,2020-05-09,2020-05-24,3716
2697,2020-02-14,2020-02-15,3386
2698,2020-06-03,2020-06-03,4195
2699,2020-05-28,2020-06-04,353
2700,2020-05-28,2020-06-06,2102
2701,2020-05-21,2020-06-03,4421
2702,2019-12-29,2020-01-17,1646
2703,2020-04-12,2020-05-04,3359
2704,2019-11-06,2019-11-25,1692
2705,2019-10-15,2019-10-29,3095
2706,2020-05-28,2020-06-03,2526
2707,2019-10-16,2019-10-21,4504
2708,2020-04-15,2020-05-14,1507
2709,2019-07-21,2019-08-07,3752
2710,2020-04-23,2020-04-23,956
2711,2020-04-28,2020-05-02,3584
2712,2020-02-23,2020-03-12,2024
2713,2019-10-17,2019-10-23,4394
2714,2020-01-23,2020-02-01,2839
2715,2020-01-16,2020-01-18,2135
2716,2020-05-20,2020-05-25,861
2717,2019-08-03,2019-08-31,4599
2718,2019-06-22,2019-07-20,1493
2719,2020-04-16,2020-05-03,273
2720,2020-02-25,2020-03-21,4802
2721,2020-06-05,2020-06-05,2659
2722,2020-04-24,2020-05-08,3688
2723,2020-04-03,2020-04-05,2521
2724,2020-04-13,2020-05-12,4630
2725,2019-10-20,2019-11-05,4940
2726,2020-05-19,2020-05-29,534
2727,2020-05-06,2020-06-01,2222
2728,2020-05-17,2020-05-25,2361
2729,2020-03-14,2020-03-29,4449
2730,2020-02-10,2020-02-26,312
2731,2019-08-23,2019-09-11,4620
2732,2020-04-05,2020-04-24,4483
2733,2020-05-22,2020-05-22,124
2734,2020-01-19,2020-02-15,1076
2735,2020-05-20,2020-05-23,2350
2736,2020-03-31,2020-04-26,292
2737,2020-05-21,2020-06-02,4838
2738,2019-08-05,2019-08-16,305
2739,2019-11-02,2019-11-27,3994
2740,2020-03-04,2020-03-09,3991
2741,2020-04-04,2020-04-26,2076
2742,2019-12-29,2020-01-22,2240
2743,2020-05-24,2020-06-03,4118
2744,2020-04-21,2020-05-06,531
2745,2020-05-06,2020-05-31,2307
2746,2020-04-29,2020-05-20,928
2747,2020-04-22,2020-05-13,1052
2748,2019-11-05,2019-11-29,1022
2749,2020-01-15,2020-02-08,3487
2750,2020-02-27,2020-03-17,1487
2751,2020-05-12,2020-05-30,3400
2752,2020-01-19,2020-01-23,1528
2753,2020-05-24,2020-05-28,930
2754,2020-05-14,2020-05-30,90
2755,2019-11-08,2019-11-12,3786
2756,2020-05-10,2020-05-19,2413
2757,2019-12-29,2020-01-22,1591
2758,2020-05-27,2020-06-06,3738
2759,2019-12-01,2019-12-23,3027
2760,2020-03-26,2020-04-23,185
2761,2020-05-17,2020-06-01,4057
2762,2020-02-24,2020-03-07,2586
2763,2019-10-04,2019-10-20,4325
2764,2020-05-02,2020-05-12,495
2765,2020-05-13,2020-05-30,2016
2766,2020-03-30,2020-04-09,1732
2767,2020-05-30,2020-06-02,3680
2768,2020-01-15,2020-01-20,4453
2769,2020-05-09,2020-06-03,4195
2770,2020-05-22,2020-05-29,4845
2771,2020-05-17,2020-06-03,804
2772,2020-03-08,2020-03-10,2862
2773,2020-04-17,2020-04-26,4393
2774,2020-05-17,2020-05-31,2400
2775,2019-10-20,2019-10-23,4573
2776,2020-01-15,2020-02-09,4943
2777,2020-05-27,2020-05-31,1507
2778,2020-04-19,2020-04-28,1426
2779,2020-03-28,2020-04-12,1803
2780,2019-07-16,2019-07-29,2246
2781,2020-01-06,2020-02-02,1732
2782,2020-05-19,2020-05-19,1962
2783,2019-12-04,2019-12-30,1168
2784,2020-04-07,2020-04-23,2258
2785,2020-05-17,2020-06-03,459
2786,2020-03-11,2020-03-11,1447
2787,2019-10-10,2019-10-29,4065
2788,2020-01-16,2020-02-07,799
2789,2020-01-26,2020-01-27,3369
2790,2020-05-25,2020-06-05,4161
2791,2020-06-04,2020-06-05,2798
2792,2020-03-08,2020-03-10,4558
2793,2020-02-23,2020-03-21,3573
2794,2020-01-18,2020-02-09,619
2795,2020-01-25,2020-02-04,4008
2796,2019-09-20,2019-09-30,4218
2797,2020-06-05,2020-06-05,78
2798,2019-11-15,2019-11-26,1644
2799,2019-08-09,2019-08-20,1047
2800,2019-08-22,2019-08-30,952
2801,2019-07-09,2019-07-13,3174
2802,2020-02-06,2020-02-12,3723
2803,2020-02-15,2020-02-28,4317
2804,2020-05-06,2020-06-04,3838
2805,2020-03-25,2020-04-05,157
2806,2020-03-30,2020-04-01,1893
2807,2020-03-30,2020-04-07,1842
2808,2019-08-25,2019-09-02,994
2809,2020-03-08,2020-03-22,3645
2810,2019-11-20,2019-12-18,2032
2811,2020-05-08,2020-06-03,3940
2812,2020-05-10,2020-05-26,1623
2813,2020-05-28,2020-06-04,1472
2814,2020-02-12,2020-02-29,3397
2815,2020-05-04,2020-05-22,757
2816,2020-06-05,2020-06-05,2030
2817,2020-05-10,2020-06-04,4511
2818,2020-05-11,2020-06-06,3918
2819,2019-10-30,2019-11-13,4052
2820,2019-07-27,2019-08-05,4975
2821,2019-10-26,2019-11-16,1468
2822,2020-05-05,2020-05-31,2
2823,2020-01-21,2020-02-06,4122
2824,2019-06-17,2019-06-23,4011
2825,2019-08-01,2019-08-07,3860
2826,2020-01-21,2020-01-31,3682
2827,2020-05-13,2020-05-29,340
2828,2020-05-22,2020-05-22,193
2829,2020-04-29,2020-05-01,2225
2830,2020-04-19,2020-05-06,517
2831,2020-02-06,2020-02-25,1083
2832,2020-05-02,2020-05-02,1245
2833,2020-04-12,2020-05-04,183
2834,2020-05-02,2020-05-07,1968
2835,2020-06-03,2020-06-03,2516
2836,2019-07-28,2019-07-30,948
2837,2020-03-30,2020-04-05,4405
2838,2020-03-16,2020-04-08,1439
2839,2019-06-14,2019-06-19,824
2840,2020-02-22,2020-03-03,847
2841,2020-02-24,2020-03-22,4451
2842,2020-05-04,2020-05-19,4928
2843,2019-07-21,2019-08-11,4833
2844,2020-06-03,2020-06-05,2382
2845,2020-04-30,2020-05-22,4216
2846,2020-06-06,2020-06-06,4550
2847,2020-04-11,2020-04-28,4440
2848,2020-06-04,2020-06-05,1482
2849,2020-04-10,2020-04-30,2255
2850,2020-05-19,2020-05-24,1183
2851,2020-06-02,2020-06-03,4786
2852,2020-02-06,2020-02-28,3918
2853,2020-05-09,2020-05-24,4878
2854,2019-12-09,2019-12-15,2924
2855,2020-05-09,2020-05-26,1777
2856,2020-02-29,2020-03-24,4193
2857,2020-05-23,2020-06-05,2332
2858,2020-01-25,2020-02-18,3868
2859,2020-05-13,2020-05-18,793
2860,2019-11-03,2019-11-04,1432
2861,2020-05-25,2020-05-26,1023
2862,2020-03-28,2020-04-17,3680
2863,2020-05-07,2020-05-30,4731
2864,2020-05-13,2020-05-19,1964
2865,2020-05-25,2020-05-30,4893
2866,2020-04-03,2020-04-25,4273
2867,2020-04-12,2020-04-22,2404
2868,2020-05-03,2020-05-26,2435
2869,2019-11-26,2019-12-23,2663
2870,2020-04-18,2020-05-03,265
2871,2019-07-24,2019-08-07,1082
2872,2020-05-14,2020-05-17,4831
2873,2019-07-12,2019-08-05,3167
2874,2020-03-31,2020-04-17,4305
2875,2020-03-25,2020-04-06,1145
2876,2020-04-17,2020-05-15,4530
